,Country,IdYear,NACE,IA_Adoption,GDPCap,Educ_Rate,Unemp_Rate,Share_Sector,RTI,NRA,NRI,RC,RM,NRM,Mean_RTI
126,Czechia,23,S,0.0,21660.0,0.27051510132302725,0.026000000000000002,0.017772418155938635,-0.4892213570634038,0.14151279199110123,0.21548387096774194,0.19153503893214682,0.061446051167964415,0.3845828698553949,-0.49329987174638495
127,Czechia,24,C,0.03996371153846153,21870.0,0.2751077758262814,0.026000000000000002,0.2460248626770743,-0.18573207990599294,0.1461590285938112,0.10792792792792794,0.1788053270661966,0.22792322757540148,0.3390403446925186,-0.2343883994672934
128,Czechia,24,D,0.02696325,21870.0,0.2751077758262814,0.026000000000000002,0.011467668883106871,-0.34389915966386553,0.25430252100840334,0.1843193277310924,0.2049915966386555,0.12361344537815126,0.23262184873949582,-0.3933152986554622
129,Czechia,24,E,0.01029825,21870.0,0.2751077758262814,0.026000000000000002,0.011833863351643057,-0.23242671009771987,0.13003257328990228,0.11037459283387621,0.16895765472312704,0.2153583061889251,0.3749348534201954,-0.26597142345276875
130,Czechia,24,F,0.005865250000000001,21870.0,0.2751077758262814,0.026000000000000002,0.07977257396164594,-0.29468229040831123,0.15991785455424015,0.10186760086977532,0.14950712732544091,0.20122976564387532,0.3874583232664896,-0.3796310055810583
131,Czechia,24,G,0.037472384615384616,21870.0,0.2751077758262814,0.026000000000000002,0.10980052038161317,-0.4557258206073372,0.15525013164823592,0.21482710198350013,0.19923468492188873,0.07136738634368966,0.35469194312796215,-0.46339753672108136
132,Czechia,24,H,0.014127749999999974,21870.0,0.2751077758262814,0.026000000000000002,0.059535511226751464,0.12722887665911298,0.08597928132081581,0.09907089673033345,0.2719164778245387,0.29279054710262226,0.24979605050178053,0.12279449647134995
133,Czechia,24,I,0.014374,21870.0,0.2751077758262814,0.026000000000000002,0.03241784716199286,-0.5499643281807373,0.08980380499405471,0.21579667063020214,0.18660523186682523,0.03586801426872771,0.46529131985731276,-0.5441268843638525
134,Czechia,24,J,0.12070923076923078,21870.0,0.2751077758262814,0.026000000000000002,0.03800713115543991,-0.7133265720081137,0.48872210953346856,0.3131693711967546,0.1343559837728195,0.01043610547667343,0.05322008113590264,-0.7225300637423936
135,Czechia,24,L,0.034349000000000005,21870.0,0.2751077758262814,0.026000000000000002,0.008268285631685458,-0.42004662004662,0.28282051282051285,0.25846153846153846,0.26296037296037295,0.02976689976689977,0.16466200466200465,-0.4534190377622378
136,Czechia,24,M,0.077759,21870.0,0.2751077758262814,0.026000000000000002,0.05182615399441072,-0.6154890293789511,0.4476831535886946,0.29965042766827815,0.17941985868352547,0.014975827445146894,0.058248419486798056,-0.6310920462625511
137,Czechia,24,N,0.0438315,21870.0,0.2751077758262814,0.026000000000000002,0.02272333044232437,-0.4196352841391009,0.1379558948261238,0.17620016963528412,0.21070398642917726,0.07947413061916878,0.39333333333333326,-0.4434724148430873
138,Czechia,24,S,0.0350485,21870.0,0.2751077758262814,0.026000000000000002,0.017615881275898623,-0.4990919037199124,0.13661925601750546,0.2172100656455142,0.18690371991247262,0.06098468271334792,0.39259299781181617,-0.5004981025164112
139,Denmark,23,C,0.050325826923076925,58640.0,0.4085308714816228,0.051,0.11479196111551587,-0.3190960960960961,0.21622822822822824,0.16029429429429431,0.18403003003003002,0.15706606606606607,0.2820960960960961,-0.35478993711711715
140,Denmark,23,D,0.09279899999999999,58640.0,0.4085308714816228,0.051,0.007032300320590161,-0.4987254901960785,0.41000000000000003,0.28715686274509805,0.23980392156862745,0.013529411764705884,0.04950980392156863,-0.5166353225490197
141,Denmark,23,E,0.05916125,58640.0,0.4085308714816228,0.051,0.006170498810713916,-0.27,0.16284916201117317,0.13357541899441344,0.2071508379888268,0.1594972067039106,0.33692737430167596,-0.29689867039106144
142,Denmark,23,F,0.00808175,58640.0,0.4085308714816228,0.051,0.06646213244165602,-0.3102800829875519,0.13715248962655605,0.09503112033195023,0.16365663900414937,0.17969917012448136,0.4243464730290457,-0.3975324667531121
143,Denmark,23,G,0.0314770625,58640.0,0.4085308714816228,0.051,0.15222861870453996,-0.4713269927536232,0.15207427536231882,0.19969882246376808,0.2103600543478261,0.05333786231884058,0.3808310688405797,-0.4900905547554348
144,Denmark,23,H,0.0378975,58640.0,0.4085308714816228,0.051,0.04488262263435485,-0.11668202764976959,0.13849462365591403,0.13337173579109066,0.22447772657450082,0.2185330261136713,0.284447004608295,-0.12923887695852534
145,Denmark,23,I,0.028444285714285717,58640.0,0.4085308714816228,0.051,0.036264607535592394,-0.5907414448669202,0.059629277566539934,0.15571292775665402,0.15932509505703424,0.04381178707224334,0.5770247148288974,-0.6120846692015209
146,Denmark,23,J,0.13052846153846154,58640.0,0.4085308714816228,0.051,0.044813678513564756,-0.6940769230769231,0.47746923076923076,0.30722307692307693,0.14510769230769227,0.009584615384615386,0.06061538461538461,-0.7051494095384615
147,Denmark,23,L,0.03443275,58640.0,0.4085308714816228,0.051,0.012237581440242683,-0.45445070422535205,0.2350422535211268,0.23487323943661972,0.24988732394366198,0.024169014084507043,0.25366197183098593,-0.47372648535211276
148,Denmark,23,M,0.08058261538461539,58640.0,0.4085308714816228,0.051,0.05829225412802923,-0.634334713187463,0.4517622708456535,0.2957894736842106,0.16928444707273801,0.01537551744529864,0.06778829095209934,-0.6493558946185689
149,Denmark,23,N,0.03156075,58640.0,0.4085308714816228,0.051,0.037574545830604295,-0.4960642201834863,0.15763302752293576,0.1658256880733945,0.1885504587155963,0.06399082568807339,0.42266972477064224,-0.5317151840366974
150,Denmark,23,S,0.057403,58640.0,0.4085308714816228,0.051,0.023992554034954667,-0.5771551724137931,0.24004310344827587,0.23517241379310344,0.1826867816091954,0.028505747126436783,0.31050287356321843,-0.5903103080459771
151,Denmark,24,C,0.08872293617021275,60510.0,0.42524484624340797,0.062,0.11535312180143296,-0.3526944690919846,0.2335344572611653,0.172309967465247,0.18267080745341613,0.14160011830819283,0.26952085181898844,-0.3876351318249039
152,Denmark,24,D,0.120892,60510.0,0.42524484624340797,0.062,0.00740361651313545,-0.4742396313364055,0.4059447004608294,0.28456221198156684,0.2516589861751152,0.013732718894009215,0.04410138248847926,-0.48908806866359444
153,Denmark,24,E,0.051207,60510.0,0.42524484624340797,0.062,0.00539065165472535,-0.33075949367088603,0.1559493670886076,0.11398734177215189,0.1341139240506329,0.20151898734177212,0.39443037974683537,-0.35549573227848097
154,Denmark,24,F,0.029238499999999973,60510.0,0.42524484624340797,0.062,0.06175366769020812,-0.3133259668508287,0.13967955801104975,0.0965193370165746,0.16511049723756907,0.1768839779005525,0.42180662983425415,-0.4010654387845304
155,Denmark,24,G,0.0641234,60510.0,0.42524484624340797,0.062,0.1534288638689867,-0.4837113631309762,0.14993995997331555,0.20068712474983325,0.2058394485212364,0.051472092506115195,0.3881854569713143,-0.5016563118968201
156,Denmark,24,H,0.052756500000000005,60510.0,0.42524484624340797,0.062,0.04435346298191743,-0.15308461538461537,0.1359923076923077,0.13460769230769232,0.21603846153846157,0.2086,0.3038846153846154,-0.16410909338461538
157,Denmark,24,I,0.03820071428571429,60510.0,0.42524484624340797,0.062,0.03715455475946776,-0.5847842056932966,0.05923783287419651,0.15653810835629017,0.1627548209366391,0.04335169880624426,0.5735720844811754,-0.6055386426997245
158,Denmark,24,J,0.19633207692307691,60510.0,0.42524484624340797,0.062,0.04169225520300238,-0.6728887070376433,0.4731423895253683,0.3082733224222587,0.15599018003273324,0.009427168576104747,0.05316693944353519,-0.6840793959083471
159,Denmark,24,L,0.07352825,60510.0,0.42524484624340797,0.062,0.01269191402251791,-0.42534946236559146,0.1948924731182796,0.23045698924731187,0.2644086021505377,0.023763440860215056,0.283252688172043,-0.440964348655914
160,Denmark,24,M,0.147087,60510.0,0.42524484624340797,0.062,0.062231320368474924,-0.6448629385964911,0.4533497807017543,0.2975383771929825,0.16462171052631577,0.014605263157894737,0.06976973684210526,-0.6579960100877192
161,Denmark,24,N,0.1177195,60510.0,0.42524484624340797,0.062,0.03773456158307745,-0.4740596745027125,0.14705244122965644,0.16584990958408682,0.19731464737793852,0.06610307414104882,0.42225135623869803,-0.5081822041591321
162,Denmark,24,S,0.090909,60510.0,0.42524484624340797,0.062,0.025861480723302625,-0.5571899736147757,0.2537071240105541,0.23858839050131928,0.1928759894459103,0.028218997361477573,0.2836279683377309,-0.5679639700527704
163,Estonia,23,C,0.01735252777777778,21210.0,0.4236249425463459,0.064,0.1829305598042215,-0.21051839464882943,0.1643979933110368,0.11369565217391306,0.16699832775919735,0.22725752508361208,0.3276505016722408,-0.26025138202341136
164,Estonia,23,D,0.0350935,21210.0,0.4236249425463459,0.064,0.0026001835423676966,-0.9,0.59,0.34,0.05,0.0,0.02,-0.891105
165,Estonia,23,F,0.0090835,21210.0,0.4236249425463459,0.064,0.08733557662893854,-0.355446584938704,0.17919439579684762,0.11374781085814359,0.12714535901926444,0.19327495621716287,0.3866374781085814,-0.4434617192644483
166,Estonia,23,G,0.010910846153846144,21210.0,0.4236249425463459,0.064,0.13933924747629245,-0.4501427003293085,0.17972557628979144,0.21342480790340287,0.21261251372118553,0.061953896816684964,0.32894621295279913,-0.4718342014270033
167,Estonia,23,H,0.0140175,21210.0,0.4236249425463459,0.064,0.07464056286326094,0.13489754098360657,0.10530737704918033,0.1057172131147541,0.28200819672131144,0.2870081967213115,0.21995901639344262,0.13039168852459015
168,Estonia,23,I,0.0027378333333333334,21210.0,0.4236249425463459,0.064,0.027990211073722855,-0.5080327868852459,0.029508196721311476,0.17311475409836066,0.20901639344262296,0.034426229508196717,0.5477049180327869,-0.5103885950819672
169,Estonia,23,J,0.06909233333333333,21210.0,0.4236249425463459,0.064,0.051085959008871216,-0.8358682634730539,0.5473652694610778,0.3416766467065868,0.08089820359281436,0.0025748502994011975,0.027485029940119757,-0.8408859631736527
170,Estonia,23,L,0.004146,21210.0,0.4236249425463459,0.064,0.0165188130926889,-0.5672222222222222,0.15277777777777776,0.13574074074074075,0.1611111111111111,0.057592592592592584,0.49277777777777765,-0.6299900425925926
171,Estonia,23,M,0.050431923076923076,21210.0,0.4236249425463459,0.064,0.053686142551238915,-0.7046153846153846,0.49484330484330485,0.32017094017094017,0.14276353276353276,0.006780626780626781,0.03544159544159545,-0.7139968954415955
172,Estonia,23,N,0.018065125,21210.0,0.4236249425463459,0.064,0.028907922912205567,-0.5422222222222223,0.1087830687830688,0.14899470899470899,0.1784656084656085,0.05116402116402116,0.5106878306878307,-0.5844529380952381
173,Estonia,24,C,0.043921999999999996,21020.0,0.42422388744456335,0.076,0.17237107015641936,-0.20772686433063797,0.15598382749326148,0.11168014375561547,0.16681940700808623,0.22869721473495055,0.33663971248876906,-0.25577755795148255
174,Estonia,24,D,0.0617065,21020.0,0.42422388744456335,0.076,0.004181508440452222,-0.39,0.33,0.27,0.29,0.02,0.09,-0.4363441
175,Estonia,24,F,0.020122750000000002,21020.0,0.42422388744456335,0.076,0.09245779773888803,-0.3402010050251256,0.15931323283082077,0.09996649916247906,0.12624790619765494,0.20155778894472362,0.4129145728643217,-0.4317544442211056
176,Estonia,24,G,0.03015115384615385,21020.0,0.42422388744456335,0.076,0.1441846058541118,-0.47096670247046185,0.18191192266380238,0.21096670247046187,0.21238453276047264,0.05180451127819549,0.3397959183673469,-0.49818563759398493
177,Estonia,24,H,0.025326750000000002,21020.0,0.42422388744456335,0.076,0.07201486758556605,0.13316129032258062,0.10976344086021506,0.11281720430107525,0.2948602150537634,0.27361290322580645,0.20894623655913977,0.13165032967741935
178,Estonia,24,I,0.04498571428571429,21020.0,0.42422388744456335,0.076,0.036704351866191726,-0.6652320675105485,0.07552742616033756,0.20101265822784808,0.13556962025316455,0.028987341772151898,0.5523206751054852,-0.6658746286919831
179,Estonia,24,J,0.12457407142857144,21020.0,0.42422388744456335,0.076,0.05714728201951371,-0.8250948509485094,0.5445799457994579,0.33734417344173434,0.08577235772357722,0.0029810298102981025,0.029322493224932245,-0.8293822544715447
180,Estonia,24,L,0.024278249999999973,21020.0,0.42422388744456335,0.076,0.01626142171286975,-0.5377142857142857,0.1822857142857143,0.15809523809523812,0.18257142857142858,0.051333333333333335,0.4257142857142857,-0.5977475161904763
181,Estonia,24,M,0.11196040000000002,21020.0,0.42422388744456335,0.076,0.05141706674926436,-0.7825301204819277,0.5248192771084337,0.32945783132530126,0.10566265060240962,0.00463855421686747,0.03542168674698795,-0.7900688599397591
182,Estonia,24,N,0.04328233333333333,21020.0,0.42422388744456335,0.076,0.026637757472510452,-0.5933720930232558,0.05755813953488373,0.10534883720930233,0.12011627906976743,0.08186046511627906,0.6325581395348837,-0.6452630337209303
183,Finland,23,C,0.046037857142857144,43430.0,0.4251974723538704,0.07200000000000001,0.13506009281662767,-0.33725697503671076,0.24091042584434655,0.16178854625550662,0.15659911894273126,0.17459911894273125,0.2659118942731277,-0.3765274144787078
184,Finland,23,F,0.01294975,43430.0,0.4251974723538704,0.07200000000000001,0.07072309706080679,-0.2895961862030286,0.1577285473920359,0.09808188446438589,0.15365114974761637,0.19966909702748178,0.3908693213684801,-0.370159114133483
185,Finland,23,G,0.026198714285714287,43430.0,0.4251974723538704,0.07200000000000001,0.1112609575185435,-0.5084527629233512,0.15240998217468804,0.21193226381461677,0.1909732620320856,0.053065953654188945,0.3868805704099822,-0.5199958169340464
186,Finland,23,H,0.027035000000000003,43430.0,0.4251974723538704,0.07200000000000001,0.05204077585181072,0.05284298780487809,0.06346798780487806,0.07739329268292684,0.22639481707317075,0.30070121951219525,0.33150914634146345,0.047379935137195114
187,Finland,23,I,0.0366775,43430.0,0.4251974723538704,0.07200000000000001,0.03669033358454643,-0.5810702702702703,0.041005405405405405,0.1725297297297297,0.17134054054054054,0.0355027027027027,0.5734810810810811,-0.5866767929729729
188,Finland,23,J,0.15998433333333334,43430.0,0.4251974723538704,0.07200000000000001,0.05255642378326921,-0.818090566037736,0.5452452830188679,0.3319169811320755,0.08876226415094339,0.003230188679245283,0.030845283018867922,-0.8201677409811321
189,Finland,23,L,0.047011250000000004,43430.0,0.4251974723538704,0.07200000000000001,0.008409027805323073,-0.3680660377358491,0.3441509433962264,0.2692924528301887,0.3013207547169811,0.01858490566037736,0.06665094339622642,-0.3996114985849057
190,Finland,23,M,0.078845,43430.0,0.4251974723538704,0.07200000000000001,0.07353932807108009,-0.6653559870550163,0.4634519956850054,0.30542071197411,0.1553344120819849,0.013554476806903991,0.06199568500539374,-0.6772506131067962
191,Finland,23,N,0.048884000000000004,43430.0,0.4251974723538704,0.07200000000000001,0.055848637499504195,-0.503778409090909,0.11777698863636363,0.15277698863636363,0.16448153409090907,0.08267755681818181,0.4796022727272727,-0.531984147372159
192,Finland,24,C,0.06677726666666667,43070.0,0.4323590480753873,0.084,0.13208148945500936,-0.3257983700573498,0.23272562632055538,0.15795955327497735,0.1581436764261998,0.17881678237247212,0.27217627527920313,-0.36642236205855727
193,Finland,24,F,0.02814275,43070.0,0.4323590480753873,0.084,0.06861220747119562,-0.312643811737362,0.16026147588611273,0.10402672864613595,0.14737943056362576,0.19449157466589193,0.3936664729808251,-0.39027284520627537
194,Finland,24,G,0.05502771428571429,43070.0,0.4323590480753873,0.084,0.10963600845193955,-0.51396,0.15839999999999999,0.21349454545454544,0.18845090909090906,0.05288363636363636,0.38213454545454545,-0.5267104384363637
195,Finland,24,H,0.017376499999999948,43070.0,0.4323590480753873,0.084,0.05310369573017581,0.03656906906906909,0.06522522522522523,0.07861111111111112,0.22635885885885887,0.29263513513513517,0.33665915915915917,0.029536841591591603
196,Finland,24,I,0.04764314285714286,43070.0,0.4323590480753873,0.084,0.038910816090579274,-0.5880122950819672,0.04195696721311476,0.1788627049180328,0.16996926229508197,0.03318647540983607,0.5695389344262296,-0.5902738796106558
197,Finland,24,J,0.16607375000000002,43070.0,0.4323590480753873,0.084,0.054499063110473235,-0.7836137527432333,0.5323920994879296,0.3286539868324799,0.10527432333577175,0.004081931236283833,0.029597659107534743,-0.7862438801755669
198,Finland,24,L,0.082131,43070.0,0.4323590480753873,0.084,0.008691145397281027,-0.3889908256880734,0.2920183486238532,0.2626605504587156,0.2905045871559633,0.01738532110091743,0.13582568807339448,-0.40813615458715596
199,Finland,24,M,0.12114525,43070.0,0.4323590480753873,0.084,0.06897101622612925,-0.6714971098265895,0.4668265895953757,0.30648554913294795,0.15208670520231213,0.013716763005780347,0.06067052023121387,-0.6834156950289018
200,Finland,24,N,0.06194675,43070.0,0.4323590480753873,0.084,0.05306382809073874,-0.5000525920360631,0.09749812171299774,0.1425244177310293,0.17173553719008264,0.0774305033809166,0.5082193839218633,-0.5311574610067619
201,France,23,C,0.02134827450980392,37570.0,0.4655361987719549,0.073,0.11229064380917167,-0.28421244261516543,0.21315751147696688,0.15079531423143896,0.16696944752255816,0.19060250118727243,0.27809688143105904,-0.32315519714738006
202,France,23,D,0.039903499999999974,37570.0,0.4655361987719549,0.073,0.007309468534799968,-0.5458463035019455,0.38159046692607,0.2628356031128405,0.18578307392996107,0.04300583657587548,0.1267850194552529,-0.5794987634727626
203,France,23,E,0.0062035,37570.0,0.4655361987719549,0.073,0.007679208188311249,-0.2913842592592592,0.18530555555555556,0.14527777777777778,0.19154166666666667,0.16422685185185182,0.3136481481481481,-0.3246459102314815
204,France,23,F,0.006726,37570.0,0.4655361987719549,0.073,0.0642671511204178,-0.30432870498423414,0.16703269347790015,0.11487248990429831,0.16913370581401782,0.17728771366930354,0.3716202909774853,-0.38674011290037064
205,France,23,G,0.0122836,37570.0,0.4655361987719549,0.073,0.1278588163353823,-0.48110110110110105,0.20521799577355132,0.21071988655321985,0.1889086308530753,0.07017628739850962,0.32226782337893445,-0.5047674736653319
206,France,23,H,0.0058779999999999995,37570.0,0.4655361987719549,0.073,0.05104540331841339,-0.002159075080094691,0.1267377072015601,0.12572572781724473,0.26178437108232344,0.23847471792728792,0.24684566095556484,-0.01236853895389331
207,France,23,I,0.005146,37570.0,0.4655361987719549,0.073,0.041382399681455066,-0.579622852233677,0.1636520618556701,0.22154896907216493,0.16717010309278352,0.038673539518900346,0.3972199312714777,-0.5936175413917526
208,France,23,J,0.06875513333333333,37570.0,0.4655361987719549,0.073,0.03580786336697727,-0.759624702144559,0.5108707307386814,0.32386020651310565,0.11382545671167593,0.007707505957108816,0.0436666004765687,-0.7662889779785546
209,France,23,L,0.015508,37570.0,0.4655361987719549,0.073,0.01252493076269469,-0.46494181095657117,0.29271643485665627,0.263068407607153,0.24738858927050808,0.022739142776043147,0.1726284416690321,-0.49312373352256594
210,France,23,M,0.04459453846153846,37570.0,0.4655361987719549,0.073,0.06916620152944229,-0.6487514777692112,0.45329015677203804,0.3010840400925212,0.15683474685170906,0.020538164996144952,0.06814135183757389,-0.6633287645386791
211,France,23,N,0.01600875,37570.0,0.4655361987719549,0.073,0.04560951937400232,-0.5043604333930938,0.18468781666536752,0.18933821809961804,0.1765336347338062,0.07155740899524515,0.37635669186998205,-0.5313781564892042
212,France,23,S,0.025995,37570.0,0.4655361987719549,0.073,0.0269447772496347,-0.5498047235783085,0.21465232880327223,0.24128776883493866,0.1799221533183797,0.044078374455732955,0.31582002902757617,-0.5535862284074416
213,France,24,C,0.03503955319148936,37870.0,0.4747281727284266,0.07400000000000001,0.10996258616895149,-0.29278972173800766,0.21673574795015818,0.15330847698366581,0.16600071018141907,0.1872641874878946,0.27631770934211375,-0.33182469080637866
214,France,24,D,0.046914250000000005,37870.0,0.4747281727284266,0.07400000000000001,0.00841633713624456,-0.5235554618304513,0.3770814002530578,0.26536060733867567,0.19855335301560526,0.041256853648249686,0.11749894559257697,-0.5540841336988612
215,France,24,E,0.01789225,37870.0,0.4747281727284266,0.07400000000000001,0.008856499854462326,-0.32496593186372746,0.20849298597194388,0.1627855711422846,0.19958717434869735,0.13965931863727457,0.2894749498997996,-0.35842097695390784
216,France,24,F,0.00785525,37870.0,0.4747281727284266,0.07400000000000001,0.06718160971765691,-0.3198668498362042,0.17446211560815808,0.12064672936700835,0.1656678643136426,0.17075715946317235,0.36372503434428827,-0.4005552959315228
217,France,24,G,0.029532384615384606,37870.0,0.4747281727284266,0.07400000000000001,0.12897477583648664,-0.4685952551329334,0.20607007210876865,0.21068255628337093,0.193869378543513,0.07160565861176858,0.31515467606098974,-0.49302283117740964
218,France,24,H,0.013191,37870.0,0.4747281727284266,0.07400000000000001,0.05129670516907217,0.000577122690471249,0.12733651650404818,0.1258632620579891,0.26385648052037924,0.23780638018130232,0.24474084838419485,-0.009374540101031087
219,France,24,I,0.023788,37870.0,0.4747281727284266,0.07400000000000001,0.04389913174354132,-0.5821630144740033,0.17141909921565457,0.22337511118298697,0.16714886391202394,0.036387159375758066,0.3878474973720385,-0.5966854468990054
220,France,24,J,0.112281,37870.0,0.4747281727284266,0.07400000000000001,0.03640216673647742,-0.7726747927840079,0.514244758654315,0.3250443686006827,0.10696733300828863,0.007933690882496344,0.045702584105314484,-0.7789259831496831
221,France,24,L,0.050992,37870.0,0.4747281727284266,0.07400000000000001,0.01341786350696096,-0.46226190476190476,0.2994550264550265,0.26423544973544977,0.24899735449735447,0.022634920634920636,0.16337566137566137,-0.4916607316931217
222,France,24,M,0.06830407692307693,37870.0,0.4747281727284266,0.07400000000000001,0.07032664333330967,-0.6679890975166566,0.462931556632344,0.3052755905511811,0.14911518271754493,0.018543307086614173,0.0639900060569352,-0.68082183177872
223,France,24,N,0.043470199999999994,37870.0,0.4747281727284266,0.07400000000000001,0.0442753998736307,-0.5029800368796601,0.18071033432213582,0.1880942836526898,0.17717068868756514,0.07147197947566744,0.3810013629439589,-0.5287780678906439
224,France,24,S,0.0247435,37870.0,0.4747281727284266,0.07400000000000001,0.0254442448724593,-0.5384068080357143,0.2026925223214286,0.24014787946428576,0.18993861607142862,0.03974609375000001,0.3230133928571429,-0.5407193637695312
225,Germany,23,C,0.029873032786885242,42780.0,0.3317119164470662,0.031,0.18366192268975712,-0.2737506257460819,0.20500750895298245,0.15553364909443312,0.20842055271028279,0.15493100748328137,0.2758265624398321,-0.3188186009819401
226,Germany,23,D,0.07550433333333333,42780.0,0.3317119164470662,0.031,0.008871087515647582,-0.29718309859154934,0.2848099920276375,0.21581450969970767,0.2700159447249535,0.08311187882009036,0.14624767472761097,-0.33605313648684565
227,Germany,23,E,0.02005775,42780.0,0.3317119164470662,0.031,0.0061529466956790286,-0.177639846743295,0.12250574712643679,0.1093639846743295,0.2282413793103448,0.1840919540229885,0.35579693486590036,-0.21483445034482762
228,Germany,23,F,0.011198,42780.0,0.3317119164470662,0.031,0.06470966814164508,-0.2664701810630624,0.15322161098764983,0.11391343946956173,0.1945160115122591,0.17129112171663813,0.36692994280301655,-0.3421643977849831
229,Germany,23,G,0.025417199999999997,42780.0,0.3317119164470662,0.031,0.128700313776707,-0.401252358360962,0.1412781858480025,0.20268038026853258,0.23351803344751154,0.06494990200208818,0.3535328705145348,-0.41492019206491676
230,Germany,23,H,0.0176155,42780.0,0.3317119164470662,0.031,0.048872313390085034,0.03951377164632676,0.10315759008248519,0.12232936182528582,0.32005064878684103,0.2013921180840288,0.2526800443779847,0.023610495745501905
231,Germany,23,I,0.0196012,42780.0,0.3317119164470662,0.031,0.03526274968351223,-0.6016298970450595,0.1112996389891697,0.21364687792485626,0.16163992512367964,0.035629094798769884,0.4720229977269689,-0.6046513863885546
232,Germany,23,J,0.09368658333333334,42780.0,0.3317119164470662,0.031,0.040543439567926415,-0.6393789975578557,0.43847482265379695,0.29094836608908015,0.16121700197697408,0.020534364460983834,0.08863763228282359,-0.6548789117281079
233,Germany,23,L,0.02845725,42780.0,0.3317119164470662,0.031,0.009123334755662009,-0.32602067183462535,0.2667622739018088,0.24957364341085278,0.31725322997416017,0.023113695090439278,0.14234883720930233,-0.3563948606459948
234,Germany,23,M,0.06844081249999999,42780.0,0.3317119164470662,0.031,0.056418513532946565,-0.5199536185859936,0.4042278121343807,0.2816041283636972,0.2197100116998161,0.02222589002172823,0.07203284305532341,-0.535073081865285
235,Germany,23,N,0.0408329,42780.0,0.3317119164470662,0.031,0.046710530968652984,-0.4425996769960634,0.11847431109316645,0.1505677803573231,0.20052185323508626,0.07822499242959524,0.45072019783991113,-0.4759746719844554
236,Germany,24,C,0.06504059999999999,42580.0,0.34138885476212844,0.034,0.18376015254320768,-0.28493299298021696,0.2130758136566688,0.1601375877472878,0.20730108487555837,0.1505119336311423,0.2687061901723038,-0.3293300455264837
237,Germany,24,D,0.08038549999999997,42580.0,0.34138885476212844,0.034,0.009566785733551297,-0.3376906104437362,0.30140230448639377,0.22336111792105912,0.2561436626624173,0.07670752635449866,0.1423853885756313,-0.3761918884285364
238,Germany,24,E,0.028826249999999998,42580.0,0.34138885476212844,0.034,0.006163646214212505,-0.1748972602739726,0.12612633181126334,0.11091324200913243,0.2263736681887367,0.1873287671232877,0.3492579908675799,-0.2116355966514459
239,Germany,24,F,0.0250275,42580.0,0.34138885476212844,0.034,0.06181940141332314,-0.26563396312315046,0.15704454055694664,0.11644472266484558,0.19610289096289552,0.17017717581000075,0.3601069883906215,-0.3406677320244328
240,Germany,24,G,0.04856369230769231,42580.0,0.34138885476212844,0.034,0.1257261868185219,-0.3953494011864343,0.1429153452971682,0.20164776331007722,0.23473491773308955,0.0666973846211245,0.35006025444912886,-0.40984608614147666
241,Germany,24,H,0.02869075,42580.0,0.34138885476212844,0.034,0.04845310773950386,0.037970860157800476,0.10619729899801539,0.12489229875599012,0.3215920422092066,0.19910063410620069,0.24780531487487295,0.022636775690982144
242,Germany,24,I,0.025894125,42580.0,0.34138885476212844,0.034,0.03623604794885206,-0.5928744336569579,0.10868543689320388,0.2085987055016181,0.163642071197411,0.03808608414239482,0.4754116504854369,-0.5974636108478965
243,Germany,24,J,0.17557991666666664,42580.0,0.34138885476212844,0.034,0.04159053969430379,-0.6468973100998139,0.4447600518806744,0.29341341002650423,0.15860993627699765,0.01935318333051373,0.08368409180623695,-0.6612918283369988
244,Germany,24,L,0.052456749999999996,42580.0,0.34138885476212844,0.034,0.009076602301751292,-0.31520155038759695,0.2670439276485788,0.25060723514211886,0.3228992248062016,0.022971576227390184,0.13557881136950906,-0.34570596501291984
245,Germany,24,M,0.13705853846153845,42580.0,0.34138885476212844,0.034,0.05577771471324269,-0.5205399041291734,0.4034437810108485,0.28127869817509044,0.21883735598351695,0.02282524598435792,0.07341686990160626,-0.535556698793205
246,Germany,24,N,0.0698957,42580.0,0.34138885476212844,0.034,0.0455776776563134,-0.45880666906808,0.12659908403231615,0.15580764678639425,0.19458189677352952,0.07599701538619873,0.4454700766736993,-0.49143918993464725
247,Germany,24,S,0.0,42580.0,0.34138885476212844,0.034,0.030625910298777356,-0.45583933221013934,0.21863531934446315,0.2264427936896921,0.21635702251493338,0.055311686322560887,0.28010491652626746,-0.4656980147266044
248,Greece,23,C,0.026509169811320756,18670.0,0.3823010151537443,0.111,0.0999639985599424,-0.2353061224489796,0.1326266506602641,0.11496038415366147,0.185015606242497,0.19614885954381756,0.3702761104441777,-0.28402741087635053
249,Greece,23,D,0.0138655,18670.0,0.3823010151537443,0.111,0.008616344653786152,-0.2960724233983287,0.24559888579387187,0.18922005571030645,0.27401114206128135,0.07899721448467967,0.2121727019498607,-0.3448329545961003
250,Greece,23,E,0.024781,18670.0,0.3823010151537443,0.111,0.008424336973478939,-0.3292592592592592,0.06985754985754986,0.07552706552706553,0.19193732193732194,0.1441025641025641,0.5185754985754986,-0.3818711236467236
251,Greece,23,F,0.008503750000000001,18670.0,0.3823010151537443,0.111,0.03979359174366974,-0.2610494571773221,0.09752714113389627,0.052424607961399285,0.13327503015681544,0.2328528347406514,0.48384197828709297,-0.36059856073582636
